name,volume,wall_thickness,manifold,positive_volume,no_intersections,thick_walls
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0044.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0175.stl,0.0,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0198.stl,3.0316490059097606e-13,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0056.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0074.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0009.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0051.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0101.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0024.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0068.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0091.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0209.stl,1.0854576496891847e-11,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0104.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0049.stl,,0.17384852708103965,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0036.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0064.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0224.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0237.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0169.stl,,0.04511485872553015,True,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0032.stl,,0.0662901294915641,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0267.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0122.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0052.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0016.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0213.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0031.stl,-5934.490766943078,,False,False,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0092.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0259.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0057.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0095.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0134.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0082.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0184.stl,,0.042773494533032294,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0221.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0055.stl,-0.0013020833333333333,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0116.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0002.stl,1.9421501444109404e-13,0.11694994243645566,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0065.stl,,0.19350635987047365,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0258.stl,-1770.0354359207877,0.04201426681023376,False,False,False,False
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0013.stl,,0.1462906660061982,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0108.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0202.stl,0.0,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0077.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0083.stl,2.4253192047278085e-12,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/tv_stand/train/stl/tv_stand_0111.stl,-4077.779107538204,0.17520861095809862,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0025.stl,,,True,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0097.stl,1.0119220276531373e-18,0.012076304865604064,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0093.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0076.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0110.stl,-920.4883347645809,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0021.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0033.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0014.stl,,0.03284351840075912,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0004.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0018.stl,,0.013360706642045228,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0106.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0087.stl,-10388.448783401123,,False,False,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0072.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0091.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0044.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0099.stl,-950.2364692348169,0.18174330628148946,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0103.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0115.stl,0.0,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0042.stl,-1.5158245029548803e-13,0.01783237085484121,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0061.stl,0.0,0.036709338756532754,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0005.stl,,0.004874889227455723,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0096.stl,-4.850638409455617e-12,0.04768786870785865,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0065.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0121.stl,-258522.02001741476,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0079.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0053.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0041.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0047.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0068.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0054.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0086.stl,,0.008816721598532373,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0108.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0080.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0038.stl,,0.045343652864863394,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0120.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0116.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0048.stl,-509.11049439326416,,False,False,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0073.stl,-103.67597859838807,0.10464350822183681,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0006.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0020.stl,3.197442310920451e-14,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0046.stl,8.488617216547329e-12,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0045.stl,,0.10212707381723184,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0043.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0017.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0060.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0098.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0030.stl,-97.25418810214258,0.17246111369917258,False,False,False,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0031.stl,,0.06405877058323901,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0011.stl,-1.9402553637822468e-11,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0002.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0059.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0009.stl,,0.0681968595953385,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0114.stl,-4.850638409455617e-12,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0050.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0019.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0058.stl,-62.33874056112707,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0064.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0049.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0032.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0090.stl,7.401486830834376e-16,0.07125538090424768,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0081.stl,,0.1875944873948705,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0015.stl,-0.0003890388029857977,0.02578946883804856,False,False,False,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0074.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0118.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0082.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0001.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0010.stl,-1650.6771951352487,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0088.stl,,0.10378227888726116,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0008.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0036.stl,-22.40508165908037,0.047022141418234464,False,False,False,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0055.stl,2.3129646346357427e-18,0.03655030231722239,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0077.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0057.stl,,0.06229713941913219,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0078.stl,-1.4062824978585316e-15,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0124.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0062.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0016.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0069.stl,-22974388.915026013,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0109.stl,,0.00984984785905164,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0040.stl,-4.612862155353423,0.10003077874821359,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0003.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0007.stl,-80.54621370133725,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0089.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0024.stl,-96.80059226928884,0.1958414047431921,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0094.stl,-13591.803234862413,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0102.stl,,0.007514092639458123,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0056.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0105.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0122.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0070.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0071.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0027.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0085.stl,-2.5769016550232964e-12,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0026.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0101.stl,,0.052793226539011695,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0067.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0052.stl,,0.1235457035790054,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0100.stl,,0.0017466793757273443,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0023.stl,,0.14759188764871706,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0063.stl,,0.16260710256580221,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0028.stl,,0.17872389522695054,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0119.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0037.stl,,0.16256279633972806,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0092.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0034.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0117.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0066.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0113.stl,9.313225746154785e-10,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0039.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0083.stl,,0.1561365005497145,True,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0012.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0084.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0095.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0111.stl,-27.831724525949994,,False,False,False,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0075.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0035.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0123.stl,,0.08321701164596962,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0022.stl,1.241763432820638e-09,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0029.stl,1.241763432820638e-09,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/lamp/train/stl/lamp_0112.stl,-9156.745977345057,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0100.stl,-20586083.19929277,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0003.stl,-145.21695229658872,0.10826832176189825,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0085.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0104.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0084.stl,,0.06453158510285634,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0070.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0087.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0016.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0081.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0074.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0017.stl,-12208.653019596133,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0038.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0083.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0046.stl,,4.757633697846249e-06,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0021.stl,0.0,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0071.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0090.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0056.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0028.stl,-2134.8009802491447,,False,False,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0102.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0005.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0067.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0060.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0023.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0008.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0094.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0032.stl,0.0,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0068.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0007.stl,-2.842170943040401e-14,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0039.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0082.stl,-0.35547282852656964,0.003990300681786974,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0043.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0099.stl,,0.012460661366582446,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0091.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0072.stl,0.0,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0030.stl,,0.003073083712488148,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0054.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0078.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0105.stl,-382.9144431076202,7.803411401409598e-08,False,False,False,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0044.stl,,0.029728749271721824,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0004.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0106.stl,0.0,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0093.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0009.stl,-2.3684757858670003e-13,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0064.stl,-178819641.95111123,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0053.stl,,0.005039280520983187,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0097.stl,0.0,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0059.stl,0.0,0.0,True,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0092.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0040.stl,,0.005016003048755279,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0077.stl,,0.1502413606403465,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0061.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0042.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0012.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0022.stl,-6113.835206647405,,False,False,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0031.stl,,0.05907136595486781,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0048.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0013.stl,,0.00941375432234702,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0062.stl,,0.0033372028378273848,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0033.stl,-24738.247933378374,,False,False,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0049.stl,,0.11267983696567661,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0098.stl,,0.008803879364767198,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0051.stl,,0.12445157580314743,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0047.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0080.stl,-11175.687806130809,0.16399471460224904,False,False,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0037.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0089.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0103.stl,,0.008120840064760038,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0018.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0109.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0002.stl,,0.01886402047773776,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0107.stl,,0.02252143514730191,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0086.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0075.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0014.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0045.stl,0.0,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0088.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0041.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0019.stl,0.0,,False,False,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0035.stl,,0.009760661736213228,False,True,True,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0108.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0027.stl,,,False,True,False,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0026.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0069.stl,,0.014245081884361037,False,True,False,False
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0025.stl,,,False,True,True,True
/data/csc4801/KedzioraLab/ModelNet40/door/train/stl/door_0050.stl,,0.006904182690734273,False,True,True,False
